Id;Class;Order;Family;SubFamily;Genus;specific epithet;                  Binomial sp                 ;Individuals
6530;Actinopteri;Characiformes;Prochilodontidae;None;Prochilodus;lineatus;Prochilodus lineatus;NA
6531;Actinopteri;Characiformes;Prochilodontidae;None;Prochilodus;mariae;Prochilodus mariae;NA
6532;Actinopteri;Characiformes;Prochilodontidae;None;Prochilodus;nigricans;Prochilodus nigricans;NA
6533;Actinopteri;Characiformes;Prochilodontidae;None;Prochilodus;rubrotaeniatus;Prochilodus rubrotaeniatus;NA
6534;Actinopteri;Characiformes;Characidae;Cheirodontinae;Prodontocharax;alleni;Prodontocharax alleni;NA
6535;Actinopteri;Characiformes;Characidae;Cheirodontinae;Prodontocharax;melanotus;Prodontocharax melanotus;NA
6536;Actinopteri;Siluriformes;Pimelodidae;None;Propimelodus;araguayae;Propimelodus araguayae;NA
6537;Actinopteri;Siluriformes;Pimelodidae;None;Propimelodus;caesius;Propimelodus caesius;NA
6538;Actinopteri;Siluriformes;Pimelodidae;None;Propimelodus;eigenmanni;Propimelodus eigenmanni;NA
6539;Actinopteri;Characiformes;Characidae;Cheirodontinae;Protocheirodon;pi;Protocheirodon pi;NA
6540;Actinopteri;Characiformes;Curimatidae;None;Psectrogaster;amazonica;Psectrogaster amazonica;NA
6541;Actinopteri;Characiformes;Curimatidae;None;Psectrogaster;ciliata;Psectrogaster ciliata;NA
6542;Actinopteri;Characiformes;Curimatidae;None;Psectrogaster;curviventris;Psectrogaster curviventris;NA
6543;Actinopteri;Characiformes;Curimatidae;None;Psectrogaster;essequibensis;Psectrogaster essequibensis;NA
6544;Actinopteri;Characiformes;Curimatidae;None;Psectrogaster;falcata;Psectrogaster falcata;NA
6545;Actinopteri;Characiformes;Curimatidae;None;Psectrogaster;rhomboides;Psectrogaster rhomboides;NA
6546;Actinopteri;Characiformes;Curimatidae;None;Psectrogaster;rutiloides;Psectrogaster rutiloides;NA
6547;Actinopteri;Characiformes;Characidae;Incertae sedis;Psellogrammus;kennedyi;Psellogrammus kennedyi;NA
6548;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudacanthicus;histrix;Pseudacanthicus histrix;NA
6549;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudancistrus;asurini;Pseudancistrus asurini;NA
6550;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudancistrus;barbatus;Pseudancistrus barbatus;NA
6551;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudancistrus;kayabi;Pseudancistrus kayabi;NA
6552;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudancistrus;pectegenitor;Pseudancistrus pectegenitor;NA
6553;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudancistrus;sidereus;Pseudancistrus sidereus;NA
6554;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudancistrus;zawadzkii;Pseudancistrus zawadzkii;NA
6555;Actinopteri;Characiformes;Anostomidae;None;Pseudanos;gracilis;Pseudanos gracilis;NA
6556;Actinopteri;Characiformes;Anostomidae;None;Pseudanos;trimaculatus;Pseudanos trimaculatus;NA
6557;Actinopteri;Characiformes;Anostomidae;None;Pseudanos;varii;Pseudanos varii;NA
6558;Actinopteri;Characiformes;Anostomidae;None;Pseudanos;winterbottomi;Pseudanos winterbottomi;NA
6559;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Pseudauchenipterus;nodosus;Pseudauchenipterus nodosus;NA
6560;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Pseudepapterus;cucuhyensis;Pseudepapterus cucuhyensis;NA
6561;Actinopteri;Siluriformes;Auchenipteridae;Auchenipterinae;Pseudepapterus;hasemani;Pseudepapterus hasemani;NA
6562;Actinopteri;Siluriformes;Aspredinidae;Peudobunocephalinae;Pseudobunocephalus;amazonicus;Pseudobunocephalus amazonicus;NA
6563;Actinopteri;Siluriformes;Aspredinidae;Peudobunocephalinae;Pseudobunocephalus;bifidus;Pseudobunocephalus bifidus;NA
6564;Actinopteri;Siluriformes;Aspredinidae;Peudobunocephalinae;Pseudobunocephalus;rugosus;Pseudobunocephalus rugosus;NA
6565;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Pseudohemiodon;amazonum;Pseudohemiodon amazonum;NA
6566;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Pseudohemiodon;apithanos;Pseudohemiodon apithanos;NA
6567;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Pseudohemiodon;lamina;Pseudohemiodon lamina;NA
6568;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Pseudohemiodon;platycephalus;Pseudohemiodon platycephalus;NA
6569;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudolithoxus;anthrax;Pseudolithoxus anthrax;NA
6570;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudolithoxus;dumus;Pseudolithoxus dumus;NA
6571;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudolithoxus;nicoi;Pseudolithoxus nicoi;NA
6572;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudolithoxus;tigris;Pseudolithoxus tigris;NA
6573;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Pseudoloricaria;laeviuscula;Pseudoloricaria laeviuscula;NA
6574;Actinopteri;Syngnathiformes;Syngnathidae;Syngnathinae;Pseudophallus;mindii;Pseudophallus mindii;NA
6575;Actinopteri;Siluriformes;Pseudopimelodidae; Pseudopimelodinae;Pseudopimelodus;bufonius;Pseudopimelodus bufonius;NA
6576;Actinopteri;Siluriformes;Pseudopimelodidae; Pseudopimelodinae;Pseudopimelodus;mangurus;Pseudopimelodus mangurus;NA
6577;Actinopteri;Siluriformes;Pimelodidae;None;Pseudoplatystoma;corruscans;Pseudoplatystoma corruscans;NA
6578;Actinopteri;Siluriformes;Pimelodidae;None;Pseudoplatystoma;fasciatum;Pseudoplatystoma fasciatum;NA
6579;Actinopteri;Siluriformes;Pimelodidae;None;Pseudoplatystoma;punctifer;Pseudoplatystoma punctifer;NA
6580;Actinopteri;Siluriformes;Pimelodidae;None;Pseudoplatystoma;reticulatum;Pseudoplatystoma reticulatum;NA
6581;Actinopteri;Siluriformes;Pimelodidae;None;Pseudoplatystoma;tigrinum;Pseudoplatystoma tigrinum;NA
6582;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pseudoqolus;koko;Pseudoqolus koko;NA
6583;Actinopteri;Siluriformes;Loricariidae;Rhinelepinae;Pseudorinelepis;genibarbis;Pseudorinelepis genibarbis;NA
6584;Actinopteri;Siluriformes;Trichomycteridae;Stegophilinae;Pseudostegophilus;haemomyzon;Pseudostegophilus haemomyzon;NA
6585;Actinopteri;Siluriformes;Trichomycteridae;Stegophilinae;Pseudostegophilus;nemurus;Pseudostegophilus nemurus;NA
6586;Actinopteri;Beloniformes;Belonidae;None;Pseudotylosurus;angusticeps;Pseudotylosurus angusticeps;NA
6587;Actinopteri;Beloniformes;Belonidae;None;Pseudotylosurus;microps;Pseudotylosurus microps;NA
6588;Actinopteri;Clupeiformes;Engraulidae;Engraulinae;Pterengraulis;atherinoides;Pterengraulis atherinoides;NA
6589;Actinopteri;Siluriformes;Aspredinidae;Aspredininae;Pterobunocephalus;depressus;Pterobunocephalus depressus;NA
6590;Actinopteri;Siluriformes;Aspredinidae;Aspredininae;Pterobunocephalus;dolichurus;Pterobunocephalus dolichurus;NA
6591;Actinopteri;Siluriformes;Doradidae;Doradinae;Pterodoras;granulosus;Pterodoras granulosus;NA
6592;Actinopteri;Cyprinodontiformes;Rivulidae;Rivulinae;Pterolebias;longipinnis;Pterolebias longipinnis;NA
6593;Actinopteri;Cyprinodontiformes;Rivulidae;Rivulinae;Pterolebias;phasianus;Pterolebias phasianus;NA
6594;Actinopteri;Cichliformes;cichlidae;Cichlinae;Pterophyllum;altum;Pterophyllum altum;NA
6595;Actinopteri;Cichliformes;cichlidae;Cichlinae;Pterophyllum;leopoldi;Pterophyllum leopoldi;NA
6596;Actinopteri;Cichliformes;cichlidae;Cichlinae;Pterophyllum;scalare;Pterophyllum scalare;NA
6597;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Pterosturisoma;microps;Pterosturisoma microps;NA
6598;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;ambrosettii;Pterygoplichthys ambrosettii;NA
6599;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;disjunctivus;Pterygoplichthys disjunctivus;NA
6600;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;gibbiceps;Pterygoplichthys gibbiceps;NA
6601;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;joselimaianus;Pterygoplichthys joselimaianus;NA
6602;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;lituratus;Pterygoplichthys lituratus;NA
6603;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;pardalis;Pterygoplichthys pardalis;NA
6604;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;parnaibae;Pterygoplichthys parnaibae;NA
6605;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;punctatus;Pterygoplichthys punctatus;NA
6606;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;scrophus;Pterygoplichthys scrophus;NA
6607;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Pterygoplichthys;weberi;Pterygoplichthys weberi;NA
6608;Actinopteri;Siluriformes;Trichomycteridae;Glanapteryginae;Pygidianops;amphioxus;Pygidianops amphioxus;NA
6609;Actinopteri;Siluriformes;Trichomycteridae;Glanapteryginae;Pygidianops;eigenmanni;Pygidianops eigenmanni;NA
6610;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Pygocentrus;cariba;Pygocentrus cariba;NA
6611;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Pygocentrus;nattereri;Pygocentrus nattereri;NA
6612;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Pygopristis;denticulata;Pygopristis denticulata;NA
6613;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;australis;Pyrrhulina australis;NA
6614;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;beni;Pyrrhulina beni;NA
6615;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;brevis;Pyrrhulina brevis;NA
6616;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;eleanorae;Pyrrhulina eleanorae;NA
6617;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;elongata;Pyrrhulina elongata;NA
6618;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;filamentosa;Pyrrhulina filamentosa;NA
6619;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;laeta;Pyrrhulina laeta;NA
6620;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;marilynae;Pyrrhulina marilynae;NA
6621;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;maxima;Pyrrhulina maxima;NA
6622;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;melanostomus;Pyrrhulina melanostomus;NA
6623;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;obermulleri;Pyrrhulina obermulleri;NA
6624;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;rachoviana;Pyrrhulina rachoviana;NA
6625;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;semifasciata;Pyrrhulina semifasciata;NA
6626;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;spilota;Pyrrhulina spilota;NA
6627;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;stoli;Pyrrhulina stoli;NA
6628;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;vittata;Pyrrhulina vittata;NA
6629;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrhulina;zigzag;Pyrrhulina zigzag;NA
6630;Actinopteri;Characiformes;Lebiasinidae;Pyrrhulininae;Pyrrulina;elongata;Pyrrulina elongata;NA
6631;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Pyxiloricaria;menezesi;Pyxiloricaria menezesi;NA
6632;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Reganella;depressa;Reganella depressa;NA
6633;Actinopteri;Cichliformes;cichlidae;Cichlinae;Retroculus;lapidifer;Retroculus lapidifer;NA
6634;Actinopteri;Cichliformes;cichlidae;Cichlinae;Retroculus;xinguensis;Retroculus xinguensis;NA
6635;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;caviceps;Rhabdolichops caviceps;NA
6636;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;eastwardi;Rhabdolichops eastwardi;NA
6637;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;electrogrammus;Rhabdolichops electrogrammus;NA
6638;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;jegui;Rhabdolichops jegui;NA
6639;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;lundbergi;Rhabdolichops lundbergi;NA
6640;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;navalha;Rhabdolichops navalha;NA
6641;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;nigrimans;Rhabdolichops nigrimans;NA
6642;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;stewarti;Rhabdolichops stewarti;NA
6643;Actinopteri;Gymnotiformes;Sternopygidae;Eigenmaniinae;Rhabdolichops;troscheli;Rhabdolichops troscheli;NA
6644;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rhadinoloricaria;bahuaja;Rhadinoloricaria bahuaja;NA
6645;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rhadinoloricaria;macromystax;Rhadinoloricaria macromystax;NA
6646;Actinopteri;Siluriformes;Heptapteridae;Rhamdiinae;Rhamdia;foina;Rhamdia foina;NA
6647;Actinopteri;Siluriformes;Heptapteridae;Rhamdiinae;Rhamdia;laukidi;Rhamdia laukidi;NA
6648;Actinopteri;Siluriformes;Heptapteridae;Rhamdiinae;Rhamdia;muelleri;Rhamdia muelleri;NA
6649;Actinopteri;Siluriformes;Heptapteridae;Rhamdiinae;Rhamdia;poeyi;Rhamdia poeyi;NA
6650;Actinopteri;Siluriformes;Heptapteridae;Rhamdiinae;Rhamdia;quelen;Rhamdia quelen;NA
6651;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Rhamphichthys;drepanium;Rhamphichthys drepanium;NA
6652;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Rhamphichthys;hahni;Rhamphichthys hahni;NA
6653;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Rhamphichthys;heleios;Rhamphichthys heleios;NA
6654;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Rhamphichthys;lineatus;Rhamphichthys lineatus;NA
6655;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Rhamphichthys;longior;Rhamphichthys longior;NA
6656;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Rhamphichthys;pantherinus;Rhamphichthys pantherinus;NA
6657;Actinopteri;Gymnotiformes;Rhamphichthyidae;None;Rhamphichthys;rostratus;Rhamphichthys rostratus;NA
6658;Actinopteri;Characiformes;Cynodontidae;None;Rhaphiodon;vulpinus;Rhaphiodon vulpinus;NA
6659;Actinopteri;Siluriformes;Doradidae;Rhinodoradinae;Rhinodoras;armbrusteri;Rhinodoras armbrusteri;NA
6660;Actinopteri;Siluriformes;Doradidae;Rhinodoradinae;Rhinodoras;boehlkei;Rhinodoras boehlkei;NA
6661;Actinopteri;Siluriformes;Doradidae;Rhinodoradinae;Rhinodoras;dorbignyi;Rhinodoras dorbignyi;NA
6662;Actinopteri;Characiformes;Characidae;Stevardiinae;Rhinopetitia;myersi;Rhinopetitia myersi;NA
6663;Actinopteri;Characiformes;Characidae;Stevardiinae;Rhinopetitia;potamorhachia;Rhinopetitia potamorhachia;NA
6664;Actinopteri;Clupeiformes;Dorosomatidae;None;Rhinosardinia;amazonica;Rhinosardinia amazonica;NA
6665;Actinopteri;Clupeiformes;Dorosomatidae;None;Rhinosardinia;bahiensis;Rhinosardinia bahiensis;NA
6666;Actinopteri;Siluriformes;Doradidae;Rhinodoradinae;Rhynchodoras;woodsi;Rhynchodoras woodsi;NA
6667;Actinopteri;Siluriformes;Doradidae;Rhinodoradinae;Rhynchodoras;xingui;Rhynchodoras xingui;NA
6668;Actinopteri;Characiformes;Anostomidae;None;Rhytiodus;argenteofuscus;Rhytiodus argenteofuscus;NA
6669;Actinopteri;Characiformes;Anostomidae;None;Rhytiodus;lauzannei;Rhytiodus lauzannei;NA
6670;Actinopteri;Characiformes;Anostomidae;None;Rhytiodus;microlepis;Rhytiodus microlepis;NA
6671;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;aurata;Rineloricaria aurata;NA
6672;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;beni;Rineloricaria beni;NA
6673;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;cacerensis;Rineloricaria cacerensis;NA
6674;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;castroi;Rineloricaria castroi;NA
6675;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;daraha;Rineloricaria daraha;NA
6676;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;fallax;Rineloricaria fallax;NA
6677;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;formosa;Rineloricaria formosa;NA
6678;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;hasemani;Rineloricaria hasemani;NA
6679;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;heteroptera;Rineloricaria heteroptera;NA
6680;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;konopickyi;Rineloricaria konopickyi;NA
6681;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;lanceolata;Rineloricaria lanceolata;NA
6682;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;melini;Rineloricaria melini;NA
6683;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;morrowi;Rineloricaria morrowi;NA
6684;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;osvaldoi;Rineloricaria osvaldoi;NA
6685;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;parva;Rineloricaria parva;NA
6686;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;phoxocephala;Rineloricaria phoxocephala;NA
6687;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;platyura;Rineloricaria platyura;NA
6688;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;stewarti;Rineloricaria stewarti;NA
6689;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;teffeana;Rineloricaria teffeana;NA
6690;Actinopteri;Siluriformes;Loricariidae;Loricariinae;Rineloricaria;wolfei;Rineloricaria wolfei;NA
6691;Actinopteri;Characiformes;Characidae;Exodontinae;Roeboexodon;guyanensis;Roeboexodon guyanensis;NA
6692;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;affinis;Roeboides affinis;NA
6693;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;biserialis;Roeboides biserialis;NA
6694;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;descalvadensis;Roeboides descalvadensis;NA
6695;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;dispar;Roeboides dispar;NA
6696;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;margareteae;Roeboides margareteae;NA
6697;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;microlepis;Roeboides microlepis;NA
6698;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;myersii;Roeboides myersii;NA
6699;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;numerosus;Roeboides numerosus;NA
6700;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;oligistos;Roeboides oligistos;NA
6701;Actinopteri;Characiformes;Characidae;Characinae;Roeboides;sazimai;Roeboides sazimai;NA
6702;Actinopteri;Characiformes;Acestrorhynchidae;Roestinae;Roestes;molossus;Roestes molossus;NA
6703;Actinopteri;Characiformes;Acestrorhynchidae;Roestinae;Roestes;ogilviei;Roestes ogilviei;NA
6704;Actinopteri;Cichliformes;cichlidae;Cichlinae;Rondonacara;hoehnei;Rondonacara hoehnei;NA
6705;Actinopteri;Characiformes;Bryconidae;Salmininae;Salminus;brasiliensis;Salminus brasiliensis;NA
6706;Actinopteri;Characiformes;Bryconidae;Salmininae;Salminus;hilarii;Salminus hilarii;NA
6707;Actinopteri;Siluriformes;Trichomycteridae;Sarcoglanidinae;Sarcoglanis;simplex;Sarcoglanis simplex;NA
6708;Actinopteri;Characiformes;Anostomidae;None;Sartor;elongatus;Sartor elongatus;NA
6709;Actinopteri;Characiformes;Anostomidae;None;Sartor;respectus;Sartor respectus;NA
6710;Actinopteri;Characiformes;Anostomidae;None;Sartor;tucuruiensis;Sartor tucuruiensis;NA
6711;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Satanoperca;acuticeps;Satanoperca acuticeps;NA
6712;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Satanoperca;daemon;Satanoperca daemon;NA
6713;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Satanoperca;jurupari;Satanoperca jurupari;NA
6714;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Satanoperca;lilith;Satanoperca lilith;NA
6715;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Satanoperca;mapiritensis;Satanoperca mapiritensis;NA
6716;Actinopteri;Cichliformes;Cichlidae;Cichlinae;Satanoperca;pappaterra;Satanoperca pappaterra;NA
6717;Actinopteri;Characiformes;Anostomidae;None;Schizodon;borellii;Schizodon borellii;NA
6718;Actinopteri;Characiformes;Anostomidae;None;Schizodon;dissimilis;Schizodon dissimilis;NA
6719;Actinopteri;Characiformes;Anostomidae;None;Schizodon;fasciatus;Schizodon fasciatus;NA
6720;Actinopteri;Characiformes;Anostomidae;None;Schizodon;isognathus;Schizodon isognathus;NA
6721;Actinopteri;Characiformes;Anostomidae;None;Schizodon;knerii;Schizodon knerii;NA
6722;Actinopteri;Characiformes;Anostomidae;None;Schizodon;scotorhabdotus;Schizodon scotorhabdotus;NA
6723;Actinopteri;Characiformes;Anostomidae;None;Schizodon;vittatus;Schizodon vittatus;NA
6724;Actinopteri;Siluriformes;Trichomycteridae;Stegophilinae;Schultzichthys;bondi;Schultzichthys bondi;NA
6725;Actinopteri;Siluriformes;Ariidae;Ariinae;Sciades;proops;Sciades proops;NA
6726;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Scobinancistrus;aureatus;Scobinancistrus aureatus;NA
6727;Actinopteri;Siluriformes;Loricariidae;Hypostominae;Scobinancistrus;pariolispos;Scobinancistrus pariolispos;NA
6728;Actinopteri;Siluriformes;Scoloplacidae;None;Scoloplax;baileyi;Scoloplax baileyi;NA
6729;Actinopteri;Siluriformes;Scoloplacidae;None;Scoloplax;baskini;Scoloplax baskini;NA
6730;Actinopteri;Siluriformes;Scoloplacidae;None;Scoloplax;dicra;Scoloplax dicra;NA
6731;Actinopteri;Siluriformes;Scoloplacidae;None;Scoloplax;distolothrix;Scoloplax distolothrix;NA
6732;Actinopteri;Siluriformes;Scoloplacidae;None;Scoloplax;dolicholophia;Scoloplax dolicholophia;NA
6733;Actinopteri;Siluriformes;Scoloplacidae;None;Scoloplax;empousa;Scoloplax empousa;NA
6734;Actinopteri;Characiformes;Characidae;Stevardiinae;Scopaeocharax;rhinodus;Scopaeocharax rhinodus;NA
6735;Actinopteri;Siluriformes;Doradidae;Astrodoradinae;Scorpiodoras;heckelii;Scorpiodoras heckelii;NA
6736;Actinopteri;Siluriformes;Doradidae;Astrodoradinae;Scorpiodoras;liophysus;Scorpiodoras liophysus;NA
6737;Actinopteri;Characiformes;Prochilodontidae;None;Semaprochilodus;brama;Semaprochilodus brama;NA
6738;Actinopteri;Characiformes;Prochilodontidae;None;Semaprochilodus;insignis;Semaprochilodus insignis;NA
6739;Actinopteri;Characiformes;Prochilodontidae;None;Semaprochilodus;kneri;Semaprochilodus kneri;NA
6740;Actinopteri;Characiformes;Prochilodontidae;None;Semaprochilodus;taeniurus;Semaprochilodus taeniurus;NA
6741;Actinopteri;Characiformes;Prochilodontidae;None;Semaprochilodus;varii;Semaprochilodus varii;NA
6742;Actinopteri;Characiformes;Characidae;Incertae sedis;Serrabrycon;magoi;Serrabrycon magoi;NA
6743;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;aster;Serrapinnus aster;NA
6744;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;calliurus;Serrapinnus calliurus;NA
6745;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;gracilis;Serrapinnus gracilis;NA
6746;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;heterodon;Serrapinnus heterodon;NA
6747;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;kriegi;Serrapinnus kriegi;NA
6748;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;lucindai;Serrapinnus lucindai;NA
6749;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;microdon;Serrapinnus microdon;NA
6750;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;notomelas;Serrapinnus notomelas;NA
6751;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;piaba;Serrapinnus piaba;NA
6752;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;sterbai;Serrapinnus sterbai;NA
6753;Actinopteri;Characiformes;Characidae;Cheirodontinae;Serrapinnus;tocantinensis;Serrapinnus tocantinensis;NA
6754;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;altispinis;Serrasalmus altispinis;NA
6755;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;altuvei;Serrasalmus altuvei;NA
6756;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;compressus;Serrasalmus compressus;NA
6757;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;eigenmanni;Serrasalmus eigenmanni;NA
6758;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;elongatus;Serrasalmus elongatus;NA
6759;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;geryi;Serrasalmus geryi;NA
6760;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;gibbus;Serrasalmus gibbus;NA
6761;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;gouldingi;Serrasalmus gouldingi;NA
6762;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;hastatus;Serrasalmus hastatus;NA
6763;Actinopteri;Characiformes;Serrasalmidae;Serrasalminae;Serrasalmus;hollandi;Serrasalmus hollandi;NA
